client_ID,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,gender,marital_status,education_level,country,state,city,city_latitude,city_longitude,employment_type,loan_term_months,loan_to_income_ratio,other_debt,debt_to_income_ratio,open_accounts,credit_utilization_ratio,past_delinquencies
CUST_06365,22,49140,OWN,0,EDUCATION,C,3000,13.16,0,0.06,N,2,Female,Married,Bachelor,UK,Wales,Swansea,51.6214,-3.9436,Part-time,36,0.061050061,13214.48625,0.329965125,7,0.383129898,1
CUST_06366,25,49152,MORTGAGE,7,MEDICAL,B,3000,11.71,0,0.06,N,2,Male,Single,High School,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,36,0.061035156,11010.72485,0.285048927,9,0.856902815,1
CUST_06367,24,36000,RENT,5,MEDICAL,D,6000,14.96,0,0.17,N,2,Female,Single,High School,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,36,0.166666667,1894.24159,0.219284489,14,0.078051131,0
CUST_06368,24,30000,RENT,0,PERSONAL,D,6000,14.11,1,0.2,Y,4,Male,Married,High School,Canada,BC,Vancouver,49.2827,-123.1207,Part-time,24,0.2,2799.753692,0.293325123,9,0.137205878,2
CUST_06369,25,30000,RENT,9,EDUCATION,D,6000,14.74,1,0.2,Y,4,Male,Single,High School,Canada,Quebec,Quebec City,46.8139,-71.208,Self-employed,36,0.2,6255.227646,0.408507588,5,0.065053085,0
CUST_06370,21,30000,RENT,1,EDUCATION,C,6000,13.16,1,0.2,Y,4,Male,Single,High School,USA,Texas,Dallas,32.7767,-96.797,Full-time,24,0.2,6778.863244,0.425962108,5,0.119598218,1
CUST_06371,22,49200,MORTGAGE,,DEBTCONSOLIDATION,A,21000,7.51,0,0.43,N,4,Male,Married,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Self-employed,36,0.426829268,14001.1408,0.711405301,8,0.427294056,1
CUST_06372,22,49200,MORTGAGE,6,VENTURE,A,4800,7.51,0,0.1,N,3,Male,Single,High School,USA,Texas,Dallas,32.7767,-96.797,Full-time,24,0.097560976,6745.807301,0.23467088,3,0.311819554,0
CUST_06373,25,49200,MORTGAGE,6,MEDICAL,A,5600,7.49,0,0.11,N,2,Male,Single,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Self-employed,36,0.113821138,12930.59649,0.37663814,5,0.123273236,0
CUST_06374,26,30000,RENT,1,MEDICAL,E,6000,15.45,1,0.2,N,4,Female,Single,Bachelor,USA,California,Los Angeles,34.0522,-118.2437,Part-time,24,0.2,4649.301063,0.354976702,9,0.609553796,0
CUST_06375,25,49200,MORTGAGE,2,EDUCATION,B,6000,10,0,0.12,N,2,Male,Single,Bachelor,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,24,0.12195122,11151.7338,0.348612476,11,0.129658137,0
CUST_06376,24,49200,OWN,8,EDUCATION,C,4000,13.06,0,0.08,N,4,Female,Married,Master,Canada,Ontario,Toronto,43.6532,-79.3832,Self-employed,60,0.081300813,9709.939059,0.278657298,10,0.382070797,0
CUST_06377,26,49200,OWN,11,HOMEIMPROVEMENT,B,10750,11.11,0,0.22,N,3,Female,Divorced,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Self-employed,24,0.218495935,2536.177963,0.270044268,7,0.621968405,2
CUST_06378,26,49200,MORTGAGE,8,EDUCATION,A,4800,6.17,0,0.1,N,3,Male,Divorced,Bachelor,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,36,0.097560976,7246.034609,0.244838102,5,0.508196842,1
CUST_06379,23,36100,RENT,0,EDUCATION,B,6000,9.88,0,0.17,N,2,Male,Single,High School,UK,England,London,51.5074,-0.1278,Part-time,60,0.166204986,6888.873692,0.357032512,3,0.645956212,0
CUST_06380,22,36250,RENT,6,EDUCATION,C,6000,14.22,0,0.17,Y,3,Female,Single,Master,UK,England,London,51.5074,-0.1278,Part-time,36,0.165517241,4158.894471,0.280245365,7,0.719098478,0
CUST_06381,21,36450,RENT,0,EDUCATION,A,6000,8.63,0,0.16,N,3,Female,Single,High School,USA,New York,New York City,40.7128,-74.006,Full-time,24,0.164609053,7221.768005,0.362737119,1,0.822313873,0
CUST_06382,22,36628,RENT,4,EDUCATION,B,6000,11.86,0,0.16,N,4,Female,Married,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Full-time,60,0.163809108,7371.27252,0.365056037,3,0.429771336,1
CUST_06383,25,36852,RENT,1,EDUCATION,B,6000,12.42,0,0.16,N,2,Male,Single,Bachelor,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,24,0.162813416,2683.796248,0.235639755,10,0.191970106,0
CUST_06384,23,31000,RENT,1,DEBTCONSOLIDATION,B,6000,11.71,1,0.19,N,2,Female,Single,Master,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,36,0.193548387,4876.53597,0.350855999,7,0.845610253,2
CUST_06385,24,37000,RENT,1,DEBTCONSOLIDATION,A,6000,7.66,0,0.16,N,2,Male,Single,High School,USA,New York,Buffalo,42.8864,-78.8784,Unemployed,36,0.162162162,7616.405729,0.368010966,5,0.549637046,0
CUST_06386,24,49344,MORTGAGE,6,DEBTCONSOLIDATION,B,8500,9.99,0,0.17,N,4,Male,Single,Bachelor,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,12,0.172260052,12772.73909,0.431110958,11,0.584837618,1
CUST_06387,24,37000,RENT,8,MEDICAL,A,6000,6.76,0,0.16,N,4,Female,Single,High School,USA,California,San Francisco,37.7749,-122.4194,Full-time,24,0.162162162,6406.87668,0.335320991,4,0.401061144,0
CUST_06388,22,37000,RENT,5,EDUCATION,B,6000,11.83,0,0.16,N,4,Female,Divorced,PhD,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,60,0.162162162,8760.407572,0.398929934,15,0.324530071,0
CUST_06389,26,49441,OWN,11,HOMEIMPROVEMENT,A,12000,6.99,0,0.24,N,4,Female,Single,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,60,0.242713537,9649.033746,0.43787613,8,0.317018283,0
CUST_06390,21,37200,RENT,2,DEBTCONSOLIDATION,B,6000,11.71,0,0.16,N,4,Male,Single,PhD,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,12,0.161290323,3791.180042,0.263203765,12,0.133576596,1
CUST_06391,24,37200,RENT,2,PERSONAL,B,6000,9.99,0,0.16,N,3,Female,Single,Bachelor,Canada,Quebec,Quebec City,46.8139,-71.208,Part-time,60,0.161290323,3529.697916,0.256174675,10,0.880640113,0
CUST_06392,22,37500,RENT,6,MEDICAL,B,6000,12.42,0,0.16,N,2,Female,Single,Master,USA,Texas,Dallas,32.7767,-96.797,Full-time,24,0.16,4155.425545,0.270811348,3,0.192766222,0
CUST_06393,24,37920,RENT,4,DEBTCONSOLIDATION,A,6000,6.99,0,0.16,N,3,Male,Single,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,36,0.158227848,8714.228056,0.38803344,9,0.576589487,0
CUST_06394,22,49500,MORTGAGE,5,VENTURE,B,10000,10.36,0,0.2,N,3,Female,Married,Master,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,24,0.202020202,5774.412285,0.318674996,3,0.928943971,1
CUST_06395,25,32000,RENT,9,DEBTCONSOLIDATION,C,6000,12.99,1,0.19,Y,2,Female,Married,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,12,0.1875,3985.240528,0.312038766,4,0.594543742,0
CUST_06396,25,49500,MORTGAGE,2,DEBTCONSOLIDATION,A,2400,7.51,0,0.05,N,2,Female,Married,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Full-time,12,0.048484848,12704.13119,0.305133963,7,0.608653869,0
CUST_06397,25,38000,RENT,8,PERSONAL,A,6000,6.99,0,0.16,N,4,Female,Single,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,36,0.157894737,8950.432796,0.393432442,5,0.888867457,0
CUST_06398,22,38000,RENT,2,EDUCATION,C,6000,13.57,0,0.16,Y,4,Male,Divorced,Bachelor,USA,New York,New York City,40.7128,-74.006,Part-time,36,0.157894737,8021.418279,0.368984692,11,0.059513157,0
CUST_06399,25,49500,MORTGAGE,3,DEBTCONSOLIDATION,C,9250,13.79,0,0.19,Y,2,Male,Single,PhD,Canada,BC,Vancouver,49.2827,-123.1207,Part-time,36,0.186868687,12063.18713,0.430569437,3,0.110390815,0
CUST_06400,24,38000,RENT,0,DEBTCONSOLIDATION,B,6000,10.39,0,0.16,N,2,Male,Married,High School,USA,Texas,Dallas,32.7767,-96.797,Full-time,12,0.157894737,7295.458095,0.349880476,6,0.499397662,0
CUST_06401,23,38000,RENT,5,EDUCATION,B,6000,10.46,0,0.16,N,2,Female,Married,High School,UK,England,Manchester,53.4808,-2.2426,Self-employed,36,0.157894737,11046.35861,0.448588385,11,0.150186692,1
CUST_06402,22,49536,MORTGAGE,6,DEBTCONSOLIDATION,A,5200,6.62,0,0.1,N,2,Male,Married,Bachelor,USA,New York,New York City,40.7128,-74.006,Full-time,60,0.10497416,12528.90773,0.357899462,5,0.705600325,0
CUST_06403,25,38004,RENT,0,DEBTCONSOLIDATION,B,6000,11.89,0,0.16,N,2,Male,Single,High School,UK,Wales,Swansea,51.6214,-3.9436,Part-time,60,0.157878118,3072.156528,0.238715833,4,0.923552531,0
CUST_06404,24,43590,MORTGAGE,8,MEDICAL,B,8000,11.83,1,0.18,N,3,Female,Single,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.183528332,11110.89609,0.438423861,3,0.113617174,2
CUST_06405,23,43600,MORTGAGE,5,DEBTCONSOLIDATION,B,25000,,1,0.57,N,3,Female,Single,Master,Canada,BC,Vancouver,49.2827,-123.1207,Part-time,36,0.573394495,8989.089065,0.779566263,9,0.368558373,0
CUST_06406,22,49600,MORTGAGE,4,VENTURE,D,10000,14.96,0,0.2,Y,3,Female,Single,Master,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,60,0.201612903,11281.07238,0.429053879,12,0.780899047,1
CUST_06407,24,49600,MORTGAGE,8,HOMEIMPROVEMENT,A,2500,7.4,0,0.05,N,2,Male,Married,Bachelor,USA,California,Los Angeles,34.0522,-118.2437,Full-time,24,0.050403226,13441.39906,0.321399175,12,0.881334168,1
CUST_06408,25,49600,MORTGAGE,9,MEDICAL,C,10000,11.66,0,0.2,Y,4,Male,Single,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,36,0.201612903,8399.772172,0.370963149,15,0.913516789,0
CUST_06409,25,43633,MORTGAGE,3,DEBTCONSOLIDATION,D,9000,15.62,1,0.21,N,3,Female,Married,High School,UK,England,London,51.5074,-0.1278,Self-employed,24,0.2062659,8441.841128,0.399739672,8,0.595891371,0
CUST_06410,24,33000,RENT,3,DEBTCONSOLIDATION,D,6000,15.62,1,0.18,N,2,Male,Single,Bachelor,Canada,Quebec,Quebec City,46.8139,-71.208,Part-time,60,0.181818182,5536.973718,0.349605264,11,0.839394118,0
CUST_06411,22,33000,RENT,3,HOMEIMPROVEMENT,B,6000,,1,0.18,N,4,Male,Divorced,Master,UK,Scotland,Glasgow,55.8642,-4.2518,Self-employed,24,0.181818182,7336.731885,0.40414339,15,0.878219278,1
CUST_06412,25,49713,MORTGAGE,7,DEBTCONSOLIDATION,B,12000,11.86,0,0.24,N,2,Male,Single,High School,UK,England,Manchester,53.4808,-2.2426,Part-time,36,0.241385553,14682.15295,0.536723854,1,0.620527923,0
CUST_06413,25,49716,MORTGAGE,6,MEDICAL,A,8000,9.32,0,0.16,N,2,Male,Single,High School,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,36,0.160913991,2556.999555,0.212346117,12,0.357051958,1
CUST_06414,21,39000,RENT,4,EDUCATION,B,6000,10.38,0,0.15,N,3,Female,Single,Master,UK,England,Manchester,53.4808,-2.2426,Full-time,60,0.153846154,3171.693618,0.235171631,3,0.711643018,1
CUST_06415,22,33000,RENT,2,EDUCATION,D,6000,,1,0.18,N,4,Male,Divorced,High School,UK,England,Manchester,53.4808,-2.2426,Full-time,36,0.181818182,6139.922302,0.367876433,10,0.361769169,1
CUST_06416,22,39000,RENT,1,EDUCATION,A,6000,8,0,0.15,N,3,Female,Single,High School,UK,England,London,51.5074,-0.1278,Part-time,36,0.153846154,2498.752745,0.217916737,6,0.444202853,0
CUST_06417,25,33600,RENT,9,DEBTCONSOLIDATION,D,6000,15.58,1,0.18,Y,2,Female,Single,High School,Canada,BC,Victoria,48.4284,-123.3656,Full-time,60,0.178571429,6044.306887,0.358461515,1,0.789502807,0
CUST_06418,21,39900,RENT,3,DEBTCONSOLIDATION,B,6000,11.49,0,0.15,N,3,Male,Single,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Full-time,36,0.15037594,7316.744923,0.333753006,9,0.701433625,1
CUST_06419,23,39996,RENT,2,DEBTCONSOLIDATION,A,6000,7.51,0,0.15,N,3,Male,Married,High School,USA,New York,Buffalo,42.8864,-78.8784,Full-time,36,0.150015002,11287.57385,0.43223257,6,0.343350089,0
CUST_06420,25,39996,RENT,9,VENTURE,B,6000,9.7,0,0.15,N,4,Female,Married,Master,USA,New York,Buffalo,42.8864,-78.8784,Part-time,60,0.150015002,3017.964873,0.225471669,5,0.815851608,2
CUST_06421,23,39996,RENT,0,EDUCATION,C,6000,11.66,0,0.15,N,3,Male,Married,High School,USA,California,San Francisco,37.7749,-122.4194,Self-employed,36,0.150015002,5601.484455,0.290066118,7,0.94883776,1
CUST_06422,25,49920,MORTGAGE,9,DEBTCONSOLIDATION,A,3325,5.42,0,0.07,N,3,Male,Single,Master,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,24,0.066606571,9327.259766,0.253450716,1,0.51167277,0
CUST_06423,25,40000,RENT,2,MEDICAL,B,6000,10.65,0,0.15,N,3,Female,Married,High School,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,60,0.15,3574.563181,0.23936408,7,0.152608235,0
CUST_06424,22,40000,RENT,1,MEDICAL,B,6000,12.69,0,0.15,N,4,Female,Divorced,High School,USA,California,Los Angeles,34.0522,-118.2437,Self-employed,60,0.15,9918.653838,0.397966346,6,0.709327555,1
CUST_06425,22,49920,MORTGAGE,1,EDUCATION,C,10000,12.53,0,0.2,N,3,Female,Divorced,High School,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,24,0.200320513,13730.50361,0.475370665,11,0.208565505,0
CUST_06426,24,40000,RENT,2,MEDICAL,B,6000,,0,0.15,N,3,Male,Married,Master,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.15,7373.045484,0.334326137,2,0.340690206,1
CUST_06427,26,49992,MORTGAGE,10,DEBTCONSOLIDATION,B,6000,10.99,0,0.12,N,2,Female,Single,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Part-time,36,0.120019203,8609.969102,0.292246141,2,0.365445958,0
CUST_06428,26,49995,MORTGAGE,10,EDUCATION,B,10000,11.71,0,0.2,N,3,Female,Single,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Part-time,36,0.200020002,5300.534432,0.306041293,6,0.774589891,0
CUST_06429,24,40000,RENT,3,EDUCATION,A,6000,6.62,0,0.15,N,3,Female,Divorced,Master,Canada,Quebec,Quebec City,46.8139,-71.208,Part-time,60,0.15,5543.177102,0.288579428,1,0.337076898,0
CUST_06430,23,50000,OWN,7,EDUCATION,B,10000,11.71,0,0.2,N,3,Male,Single,High School,Canada,BC,Victoria,48.4284,-123.3656,Full-time,24,0.2,9950.344399,0.399006888,15,0.100547884,0
CUST_06431,24,40000,RENT,4,PERSONAL,C,6000,13.99,0,0.15,Y,3,Female,Married,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,60,0.15,3185.732467,0.229643312,14,0.489760708,1
CUST_06432,25,40000,RENT,0,EDUCATION,A,6000,7.66,0,0.15,N,3,Female,Single,Master,Canada,BC,Victoria,48.4284,-123.3656,Full-time,36,0.15,7586.852657,0.339671316,7,0.354191128,0
CUST_06433,26,40000,RENT,4,EDUCATION,B,6000,,0,0.15,N,2,Female,Married,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,24,0.15,6047.750817,0.30119377,10,0.438221795,0
CUST_06434,22,50000,MORTGAGE,2,EDUCATION,B,22000,9.91,0,0.44,N,2,Male,Single,Bachelor,UK,Wales,Swansea,51.6214,-3.9436,Full-time,36,0.44,4777.018793,0.535540376,3,0.748766223,0
CUST_06435,22,40000,RENT,0,VENTURE,A,6000,7.66,0,0.15,N,2,Male,Single,Master,USA,Texas,Dallas,32.7767,-96.797,Part-time,60,0.15,8645.219302,0.366130483,3,0.059384213,0
CUST_06436,25,50000,MORTGAGE,10,EDUCATION,C,10000,13.49,0,0.2,Y,4,Male,Single,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,60,0.2,9940.648475,0.398812969,5,0.826953438,0
CUST_06437,23,40000,RENT,3,EDUCATION,A,6000,5.79,0,0.15,N,4,Male,Single,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Self-employed,36,0.15,6714.504372,0.317862609,12,0.71456465,1
CUST_06438,25,40000,RENT,5,PERSONAL,A,6000,7.88,0,0.15,N,4,Female,Divorced,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,36,0.15,4182.699992,0.2545675,9,0.383339622,1
CUST_06439,25,50000,MORTGAGE,9,PERSONAL,C,20000,15.27,0,0.4,N,4,Female,Married,High School,UK,England,London,51.5074,-0.1278,Self-employed,36,0.4,4466.029281,0.489320586,12,0.851119335,0
CUST_06440,22,40000,RENT,5,VENTURE,A,6000,7.51,0,0.15,N,4,Female,Widowed,High School,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,12,0.15,3622.066426,0.240551661,4,0.279660178,0
CUST_06441,23,40000,RENT,5,MEDICAL,A,6000,8.94,0,0.15,N,3,Male,Married,Master,Canada,Quebec,Montreal,45.5017,-73.5673,Part-time,36,0.15,7330.595567,0.333264889,4,0.064101227,0
CUST_06442,24,50000,MORTGAGE,2,PERSONAL,A,6000,7.51,0,0.12,N,3,Male,Married,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,36,0.12,9205.61009,0.304112202,8,0.553403682,0
CUST_06443,22,50000,MORTGAGE,6,EDUCATION,B,13000,10.65,0,0.26,N,3,Female,Widowed,High School,Canada,BC,Victoria,48.4284,-123.3656,Full-time,24,0.26,4498.775037,0.349975501,15,0.157469243,1
CUST_06444,22,40000,RENT,0,EDUCATION,C,6000,12.87,0,0.15,Y,3,Male,Single,High School,USA,California,San Francisco,37.7749,-122.4194,Self-employed,60,0.15,9910.248662,0.397756217,14,0.516573841,0
CUST_06445,22,34000,RENT,4,PERSONAL,A,6000,,1,0.18,N,2,Female,Divorced,High School,USA,California,San Francisco,37.7749,-122.4194,Full-time,60,0.176470588,6716.685333,0.374020157,6,0.719797383,0
CUST_06446,23,40000,RENT,1,PERSONAL,A,6000,7.68,0,0.15,N,2,Male,Divorced,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Part-time,36,0.15,7868.909229,0.346722731,5,0.216002196,0
CUST_06447,21,50000,MORTGAGE,5,EDUCATION,C,9000,13.49,0,0.18,N,4,Female,Single,High School,UK,Wales,Swansea,51.6214,-3.9436,Full-time,36,0.18,7463.734586,0.329274692,15,0.166546947,0
CUST_06448,22,40000,RENT,0,VENTURE,A,6000,8.32,0,0.15,N,3,Male,Single,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,36,0.15,4807.716948,0.270192924,11,0.425912242,1
CUST_06449,21,40000,RENT,1,EDUCATION,B,6000,10.08,0,0.15,N,3,Female,Married,Bachelor,UK,England,London,51.5074,-0.1278,Full-time,60,0.15,6500.111363,0.312502784,2,0.920554128,3
CUST_06450,23,34255,RENT,7,VENTURE,G,6000,22.11,1,0.18,Y,3,Male,Single,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,60,0.175156911,7350.437435,0.389736898,2,0.095576003,0
CUST_06451,23,50000,OWN,5,VENTURE,A,7000,8.9,0,0.14,N,4,Male,Single,High School,USA,New York,Buffalo,42.8864,-78.8784,Full-time,36,0.14,4519.895535,0.230397911,9,0.39301827,1
CUST_06452,24,41000,RENT,3,EDUCATION,A,6000,8.9,0,0.15,N,3,Male,Single,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,60,0.146341463,6970.18828,0.316346056,4,0.66451643,0
CUST_06453,24,50000,MORTGAGE,0,EDUCATION,B,18650,9.91,0,0.37,N,3,Female,Married,Bachelor,UK,England,Manchester,53.4808,-2.2426,Part-time,60,0.373,3437.214674,0.441744293,7,0.354228443,0
CUST_06454,22,50000,MORTGAGE,6,EDUCATION,A,4800,6.03,0,0.1,N,3,Female,Widowed,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,60,0.096,6875.681324,0.233513626,10,0.102687401,1
CUST_06455,23,41000,RENT,3,MEDICAL,B,6000,10.99,0,0.15,N,2,Male,Married,High School,Canada,BC,Victoria,48.4284,-123.3656,Full-time,24,0.146341463,3083.81834,0.221556545,3,0.890164082,0
CUST_06456,26,44000,MORTGAGE,10,PERSONAL,D,20000,17.27,1,0.45,Y,2,Male,Single,Master,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,36,0.454545455,4029.035892,0.546114452,12,0.165943227,0
CUST_06457,24,41004,RENT,8,EDUCATION,A,6000,7.68,0,0.15,N,4,Female,Single,High School,Canada,Quebec,Montreal,45.5017,-73.5673,Part-time,36,0.146327188,7396.924046,0.32672237,13,0.30313829,0
CUST_06458,23,41124,RENT,7,DEBTCONSOLIDATION,A,6000,7.49,0,0.15,N,4,Female,Single,High School,UK,Wales,Swansea,51.6214,-3.9436,Full-time,60,0.145900204,6486.996283,0.303642551,4,0.48402841,1
CUST_06459,22,50000,MORTGAGE,6,VENTURE,B,6000,12.69,0,0.12,N,4,Male,Widowed,Bachelor,USA,New York,New York City,40.7128,-74.006,Full-time,12,0.12,12906.07365,0.378121473,4,0.41006408,1
CUST_06460,24,44000,MORTGAGE,4,HOMEIMPROVEMENT,A,2200,8.9,1,0.05,N,4,Female,Single,High School,USA,New York,New York City,40.7128,-74.006,Part-time,60,0.05,12454.69459,0.333061241,8,0.711704681,2
CUST_06461,25,35196,RENT,2,MEDICAL,D,6000,14.54,1,0.17,N,3,Female,Single,Bachelor,UK,England,Manchester,53.4808,-2.2426,Part-time,24,0.170473917,2973.909692,0.25496959,11,0.431223411,0
CUST_06462,25,50000,MORTGAGE,9,VENTURE,A,18650,7.9,0,0.37,N,4,Male,Married,Master,Canada,BC,Victoria,48.4284,-123.3656,Full-time,12,0.373,14124.44699,0.65548894,7,0.603365791,1
CUST_06463,25,42000,RENT,5,MEDICAL,B,6000,12.42,0,0.14,N,2,Male,Married,Bachelor,USA,California,Los Angeles,34.0522,-118.2437,Full-time,60,0.142857143,6856.648795,0.306110686,5,0.670385864,2
CUST_06464,22,42000,RENT,6,DEBTCONSOLIDATION,B,6000,10.65,0,0.14,N,2,Female,Married,Master,USA,California,San Francisco,37.7749,-122.4194,Full-time,60,0.142857143,12079.8674,0.430473033,2,0.600380375,1
CUST_06465,23,42000,RENT,5,VENTURE,B,6000,9.99,0,0.14,N,4,Female,Single,Bachelor,UK,Scotland,Edinburgh,55.9533,-3.1883,Part-time,24,0.142857143,5324.640714,0.269634303,10,0.138039482,0
CUST_06466,26,42000,RENT,3,EDUCATION,A,6000,7.29,0,0.14,N,2,Male,Single,High School,UK,England,Manchester,53.4808,-2.2426,Full-time,36,0.142857143,5081.757647,0.263851373,15,0.117603887,0
CUST_06467,23,50000,MORTGAGE,6,EDUCATION,B,17000,12.42,0,0.34,N,3,Male,Married,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Full-time,36,0.34,14518.8802,0.630377604,12,0.192490361,0
CUST_06468,23,50000,MORTGAGE,7,EDUCATION,A,3000,6.03,0,0.06,N,4,Female,Married,Master,Canada,Ontario,Toronto,43.6532,-79.3832,Part-time,24,0.06,11745.31316,0.294906263,11,0.8797444,0
CUST_06469,25,50000,MORTGAGE,6,HOMEIMPROVEMENT,C,11200,14.27,0,0.22,Y,4,Male,Divorced,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Part-time,36,0.224,2544.821445,0.274896429,9,0.584600926,0
CUST_06470,24,42000,RENT,8,DEBTCONSOLIDATION,C,6000,12.68,0,0.14,N,4,Female,Married,PhD,USA,Texas,Houston,29.7604,-95.3698,Part-time,60,0.142857143,9868.658739,0.377825208,6,0.815010095,0
CUST_06471,25,50000,MORTGAGE,8,DEBTCONSOLIDATION,B,12500,10.65,0,0.25,N,4,Male,Single,High School,USA,Texas,Dallas,32.7767,-96.797,Full-time,36,0.25,6555.798946,0.381115979,13,0.313743819,3
CUST_06472,25,42000,RENT,1,MEDICAL,B,6000,,0,0.14,N,4,Female,Single,Bachelor,USA,New York,New York City,40.7128,-74.006,Self-employed,60,0.142857143,8627.370916,0.348270736,11,0.638980376,1
CUST_06473,24,50000,OWN,5,DEBTCONSOLIDATION,D,15000,16.29,0,0.3,N,4,Female,Married,Master,UK,Wales,Swansea,51.6214,-3.9436,Part-time,36,0.3,7278.05639,0.445561128,3,0.668549528,1
CUST_06474,26,42000,RENT,0,VENTURE,B,6000,11.12,0,0.14,N,4,Female,Married,High School,USA,New York,Buffalo,42.8864,-78.8784,Unemployed,60,0.142857143,5525.303358,0.274411985,13,0.718387728,0
CUST_06475,26,42000,RENT,8,MEDICAL,C,6000,12.73,0,0.14,N,4,Female,Married,High School,USA,Texas,Houston,29.7604,-95.3698,Part-time,36,0.142857143,2921.12364,0.212407706,15,0.689460567,0
CUST_06476,25,50000,OWN,2,HOMEIMPROVEMENT,B,20000,11.71,0,0.4,N,4,Male,Single,Master,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,60,0.4,6277.730794,0.525554616,7,0.466848043,1
CUST_06477,22,42000,RENT,7,EDUCATION,A,6000,,0,0.14,N,3,Male,Married,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,24,0.142857143,7701.268263,0.326220673,2,0.17971092,1
CUST_06478,23,42996,RENT,2,EDUCATION,C,6000,12.84,0,0.14,Y,2,Female,Single,High School,UK,England,Manchester,53.4808,-2.2426,Self-employed,12,0.139547865,4440.15354,0.242816856,8,0.300841172,1
CUST_06479,25,50000,MORTGAGE,3,DEBTCONSOLIDATION,A,17000,6.03,0,0.34,N,2,Male,Single,Master,USA,California,San Francisco,37.7749,-122.4194,Part-time,60,0.34,3713.764069,0.414275281,3,0.941755208,1
CUST_06480,25,44000,MORTGAGE,9,DEBTCONSOLIDATION,D,15000,,1,0.34,Y,2,Female,Married,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Part-time,12,0.340909091,2710.793434,0.402518033,4,0.231111158,0
CUST_06481,22,50000,MORTGAGE,,VENTURE,B,10000,12.69,0,0.2,N,4,Female,Single,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Part-time,24,0.2,3933.249168,0.278664983,11,0.6077581,0
CUST_06482,26,50000,MORTGAGE,3,DEBTCONSOLIDATION,A,8000,6.62,0,0.16,N,4,Female,Single,High School,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,36,0.16,13366.46154,0.427329231,1,0.081354767,1
CUST_06483,25,50000,MORTGAGE,0,VENTURE,E,8000,19.42,0,0.16,N,2,Male,Married,Master,USA,Texas,Dallas,32.7767,-96.797,Part-time,60,0.16,13409.07081,0.428181416,12,0.700460397,0
